a,b,c,d,e,f,g,h,i,j,k,l,m
$D,0865.81,7.6,100,11.0,3.8,3650,48.0,2320,-1.6,-26,-0,*48
$D,0865.90,7.6,100,11.0,5.3,3730,48.0,2320,-1.1,-26,-0,*C6
$D,0865.99,7.6,100,11.0,6.0,3830,48.0,2321,-0.7,-26,-0,*80
$D,0866.08,7.6,100,11.0,5.6,3860,48.0,2321,-0.5,-26,-0,*D2
$D,0866.16,7.6,100,11.0,3.5,3740,48.0,2321,-0.4,-26,-0,*32
$D,0866.25,7.6,100,11.0,3.1,3670,48.0,2321,-0.4,-27,-0,*F7
$D,0866.40,7.6,100,11.0,2.9,3560,48.0,2321,-0.4,-27,-0,*EC
$D,0866.44,7.6,100,11.0,2.9,3540,48.0,2321,-0.5,-27,-0,*53
$D,0866.53,7.6,100,11.0,2.9,3540,48.0,2321,-0.5,-27,-0,*19
$D,0866.76,7.6,100,11.0,3.0,3510,48.0,2321,-0.7,-27,-0,*79
$D,0866.79,7.6,100,11.0,3.0,3510,48.0,2321,-1.1,-27,-0,*3C
$D,0866.94,7.6,100,11.0,3.0,3470,48.0,2321,-1.7,-28,-0,*B8
$D,0866.98,7.6,100,11.0,3.1,3450,48.0,2321,-2.2,-28,-0,*94
$D,0867.06,7.6,100,11.0,3.1,3450,48.0,2322,-2.5,-28,-0,*2B
$D,0867.15,7.6,100,11.0,3.1,3450,48.0,2322,-2.7,-28,-0,*06
$D,0867.24,7.6,100,11.0,3.0,3450,48.0,2322,-2.9,-28,-0,*83
$D,0867.33,7.6,100,11.0,2.2,3420,48.0,2322,-3.0,-28,-0,*C1
$D,0867.43,7.6,100,11.0,1.9,3390,48.0,2322,-3.0,-28,-0,*1F
$D,0867.51,7.6,100,11.0,1.9,3350,48.0,2322,-2.8,-28,-0,*E4
$D,0867.60,7.6,100,11.0,1.9,3320,48.0,2322,-2.7,-28,-0,*D4
$D,0867.69,7.6,100,11.0,2.0,3330,48.0,2322,-2.6,-28,-0,*0C
$D,0867.77,7.6,100,11.0,2.6,3380,48.0,2322,-2.5,-29,-0,*77
$D,0867.86,7.6,100,11.0,2.6,3390,48.0,2322,-2.2,-29,-0,*E5
$D,0867.96,7.6,100,11.0,2.6,3410,48.0,2322,-1.6,-29,-0,*89
$D,0868.05,7.6,100,11.0,2.8,3420,48.0,2322,-1.3,-29,-0,*0A
$D,0868.14,7.6,100,11.0,4.4,3510,48.0,2322,-1.2,-29,-0,*5A
$D,0868.22,7.6,100,11.0,4.0,3550,48.0,2322,-1.0,-29,-0,*EA
$D,0868.31,7.6,100,11.0,2.6,3450,48.0,2323,-0.9,-29,-0,*FE
$D,0868.40,7.6,100,11.0,2.6,3400,48.0,2323,-0.8,-29,-0,*37
$D,0868.50,7.6,100,11.0,2.2,3360,48.0,2323,-1.0,-29,-0,*4D
$D,0868.59,7.6,100,11.0,2.2,3300,48.0,2323,-1.1,-30,-0,*80
$D,0868.67,7.6,100,11.0,2.1,3260,48.0,2323,-1.3,-30,-0,*AF
$D,0868.76,7.6,100,11.0,1.7,3220,48.0,2323,-1.4,-30,-0,*09
$D,0868.85,7.6,100,11.0,1.4,3160,48.0,2323,-1.6,-30,-0,*01
$D,0868.94,7.6,100,11.0,1.4,3150,48.0,2323,-1.9,-30,-0,*25
$D,0869.03,7.6,100,11.0,1.4,3130,48.0,2323,-2.2,-30,-0,*EE
$D,0869.12,7.6,100,11.0,2.0,3160,48.0,2323,-2.2,-30,-0,*87
$D,0869.21,7.7,100,11.0,3.6,3290,48.0,2323,-2.1,-31,-0,*D2
$D,0869.30,7.7,100,11.0,2.4,3280,48.0,2323,-2.0,-31,-0,*BA
$D,0869.38,7.7,100,11.0,2.1,3240,48.0,2323,-2.0,-31,-0,*18
$D,0869.47,7.7,100,11.0,2.1,3190,48.0,2323,-1.9,-31,-0,*B7
$D,0869.57,7.7,100,11.0,2.1,3180,48.0,2323,-1.7,-31,-0,*7D
$D,0869.66,7.7,100,11.0,2.1,3160,48.0,2323,-1.6,-31,-0,*0E
$D,0869.75,7.7,100,11.0,2.2,3170,48.0,2323,-1.5,-31,-0,*EC
$D,0869.84,7.7,100,11.0,2.2,3180,48.0,2323,-1.5,-31,-0,*D6
$D,0869.93,7.6,100,11.0,2.3,3200,48.0,2323,-1.4,-31,-0,*36
$D,0870.02,7.6,100,11.0,2.7,3220,48.0,2324,-1.3,-32,-0,*E5
$D,0870.11,7.6,100,11.0,4.7,3400,48.0,2324,-1.3,-32,-0,*01
$D,0870.30,7.6,100,11.0,2.8,3390,48.0,2324,-1.3,-32,-0,*A0
$D,0870.38,7.6,100,11.0,2.6,3320,48.0,2324,-1.2,-32,-0,*A6
$D,0870.46,7.6,100,11.0,2.4,3310,48.0,2324,-1.2,-32,-0,*72
$D,0870.55,7.6,100,11.0,1.9,3230,48.0,2324,-1.2,-32,-0,*24
$D,0870.65,7.6,100,11.0,1.9,3180,48.0,2324,-1.1,-32,-0,*11
$D,0870.74,7.6,100,11.0,2.0,3170,48.0,2324,-1.1,-33,-0,*C8
$D,0870.83,7.6,100,11.0,2.0,3160,48.0,2324,-1.1,-33,-0,*FE
$D,0870.92,7.6,100,11.0,1.7,3130,48.0,2324,-1.0,-33,-0,*13
$D,0871.00,7.6,100,11.0,1.7,3080,48.0,2324,-1.1,-33,-0,*4A
$D,0871.09,7.6,100,11.0,1.7,3060,48.0,2324,-1.2,-33,-0,*E1
$D,0871.19,7.6,100,11.0,1.0,3000,48.0,2324,-1.2,-33,-0,*B0
$D,0871.28,7.6,100,11.0,0.9,2950,48.0,2324,-1.2,-33,-0,*5F
$D,0871.37,7.6,100,11.0,0.9,2910,48.0,2324,-1.2,-33,-0,*12
$D,0871.45,7.6,100,11.0,1.6,2910,48.0,2324,-1.2,-33,-0,*81
$D,0871.54,7.6,100,11.0,2.3,2970,48.0,2325,-1.1,-33,-0,*E3
$D,0871.63,7.6,100,11.0,5.9,3310,48.0,2325,-1.1,-33,-0,*BD
$D,0871.73,7.6,100,11.0,5.9,3310,48.0,2325,-1.1,-34,-0,*8B
$D,0871.82,7.6,100,11.0,7.2,3750,48.0,2325,-1.2,-34,-0,*AA
$D,0871.91,7.6,100,11.0,3.0,3420,48.0,2325,-1.2,-34,-0,*43
$D,0871.99,7.6,100,11.0,3.0,3330,48.0,2325,-1.2,-34,-0,*D7
$D,0872.08,7.6,100,11.0,2.5,3170,48.0,2325,-1.2,-34,-0,*1E
$D,0872.17,7.7,100,11.0,1.5,3040,48.0,2325,-1.2,-34,-0,*D5
$D,0872.27,7.7,100,11.0,0.4,2860,48.0,2325,-1.3,-34,-0,*DB
$D,0872.41,7.7,100,11.0,0.0,000,48.0,2325,-1.3,-35,-0,*22
$D,0872.50,7.7,100,11.1,0.0,000,48.0,2325,-1.3,-35,-0,*E1
$D,0872.54,7.7,100,11.1,0.0,000,48.0,2325,-1.3,-35,-0,*D0
$D,0872.68,7.7,100,11.1,0.0,000,48.0,2325,-1.4,-35,-0,*75
$D,0872.77,7.7,100,11.0,0.0,000,48.0,2325,-1.4,-35,-0,*A1
$D,0872.81,7.7,100,11.0,0.0,000,48.0,2325,-1.5,-35,-0,*89
$D,0872.90,7.7,100,11.1,0.0,000,48.0,2325,-1.6,-35,-0,*06
$D,0873.04,7.7,100,11.0,0.0,000,48.0,2325,-1.6,-36,-0,*18
$D,0873.13,7.7,100,11.0,0.0,000,48.0,2325,-1.6,-36,-0,*DB
$D,0873.16,7.7,100,11.0,0.0,000,48.0,2325,-1.5,-36,-0,*92
$D,0873.25,7.7,100,11.0,0.0,000,48.0,2325,-1.3,-36,-0,*66
$D,0873.40,7.7,100,11.0,0.0,000,48.0,2325,-1.3,-36,-0,*DA
$D,0873.44,7.7,100,11.1,0.0,000,48.0,2325,-1.4,-36,-0,*8B
$D,0873.53,7.7,100,11.0,0.0,000,48.0,2325,-1.3,-36, ,*26
$D,0873.67,7.7,100,11.0,0.0,000,48.0,2325,-1.1,-36,-0,*43
$D,0873.85,7.7,100,11.0,0.0,000,48.0,2325,-0.7,-36,-0,*D7
$D,0873.94,7.7,100,11.0,0.0,000,48.0,2325,-0.5,-36,-0,*3D
$D,0874.03,7.7,100,11.0,0.0,000,48.0,2325,-0.3,-36,-0,*8F
$D,0874.12,7.7,100,11.0,0.0,000,48.0,2325,-0.2,-36,-0,*FA
$D,0874.29,7.7,100,11.1,0.0,000,48.0,2325,-0.2,-36,-0,*2F
$D,0874.33,7.7,100,11.1,0.0,000,48.0,2325,-0.1,-36,-0,*85
$D,0874.48,7.7,100,11.1,0.0,000,48.0,2325,0.0,-36,-0,*B1
$D,0874.56,7.7,100,11.0,0.0,000,48.0,2325,0.0,-36,-0,*4F
$D,0874.60,7.7,100,11.1,0.0,000,48.0,2325,0.0,-36,-0,*FD
$D,0874.69,7.7,100,11.1,0.0,000,48.0,2325,-0.1,-36,-0,*D5
$D,0874.83,7.7,100,11.1,0.0,000,48.0,2325,-0.2,-36,-0,*6D
$D,0874.86,7.7,100,11.1,0.0,000,48.0,2325,-0.3,-36,-0,*14
$D,0875.01,7.7,100,11.1,0.0,000,48.0,2325,-0.3,-36,-0,*DD
$D,0875.05,7.5,100,11.1,0.0,000,48.0,2325,-0.3,-36,-0,*9C
$D,0875.19,7.5,100,11.1,0.0,000,48.0,2325,-0.3,-36,-0,*38
$D,0875.23,7.5,100,11.1,0.0,000,48.0,2325,-0.2,-37,-0,*FE
$D,0875.36,7.5,100,11.1,0.0,000,48.0,2325,-0.4,-37,-0,*89
$D,0875.40,7.8,100,11.1,0.0,000,48.0,2325,-0.4,-37, ,*4D
$D,0875.50,7.8,100,11.0,0.0,000,48.0,2325,-0.3,-37,-0,*52
$D,0875.59,7.8,100,11.1,0.0,000,48.0,2325,-0.2,-37,-0,*B9
$D,0875.68,7.8,100,11.1,0.0,000,48.0,2325,-0.2,-37,-0,*80
$D,0875.76,7.7,100,11.1,0.0,000,48.0,2325,-0.1,-37,-0,*28
$D,0875.90,7.7,100,11.1,0.0,000,48.0,2325,-0.1,-37,-0,*56
$D,0875.94,7.7,100,11.1,0.0,000,48.0,2325,-0.2,-37,-0,*C4
$D,0876.04,7.7,100,11.1,0.0,000,48.0,2325,-0.2,-37,-0,*F2
$D,0876.18,7.7,100,11.1,0.0,000,48.0,2325,-0.3,-37, ,*2A
$D,0876.27,7.7,100,11.1,0.0,000,48.0,2325,-0.3,-37, ,*A4
$D,0876.35,7.7,100,11.0,0.0,000,48.0,2325,-0.2,-37,-0,*C4
$D,0876.44,7.7,100,11.1,0.0,000,48.0,2325,0.0,-37,-0,*15
$D,0876.48,7.8,100,11.1,0.0,000,48.0,2325,-0.1,-37,-0,*18
$D,0876.63,7.8,100,11.1,0.0,000,48.0,2325,-0.2,-37,-0,*9C
$D,0876.66,7.8,100,11.1,0.0,000,48.0,2325,-0.3,-37,-0,*A1
$D,0876.80,7.8,100,11.1,0.0,000,48.0,2325,-0.3, ,-0,*C8
$D,0876.89,7.8,100,11.1,0.0,000,48.0,2325,-0.3, ,-0,*1A
$D,0876.93,7.8,100,11.1,0.0,000,48.0,2325,-0.3, ,-0,*02
$D,0877.08,7.8,100,11.1,0.0,000,47.0,2325,-0.2,-37,-0,*35
$D,0877.12,7.8,100,11.1,0.0,000,47.0,2325,-0.1,-37,-0,*7B
$D,0877.20,7.7,100,11.1,0.0,000,47.0,2325,-0.1,-37,-0,*CB
$D,0877.29,7.7,100,11.1,0.0,000,47.0,2325,-0.2,-37,-0,*CD
$D,0877.43,7.7,100,11.1,0.0,000,47.0,2325,-0.2,-37,-0,*18
$D,0877.52,7.7,100,11.1,0.0,000,47.0,2325,-0.2,-37, ,*A7
$D,0877.56,7.8,100,11.1,0.0,000,47.0,2325,-0.1,-37,-0,*D2
$D,0877.66,7.8,100,11.1,0.0,000,47.0,2325,-0.1,-37,-0,*34
$D,0877.79,7.8,100,11.1,0.0,000,47.0,2325,-0.1,-37,-0,*09
$D,0877.83,7.8,100,11.1,0.0,000,47.0,2325,-0.1,-37,-0,*C9
$D,0877.97,7.8,100,11.1,0.0,000,47.0,2325,-0.1,-37,-0,*90
$D,0878.06,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*28
$D,0878.09,7.8,100,11.1,0.0,000,47.0,2325,-0.1,-37,-0,*49
$D,0878.25,7.8,100,11.1,0.0,000,47.0,2325,-0.1,-37,-0,*DC
$D,0878.28,7.8,100,11.1,0.0,000,47.0,2325,-0.1,-37,-0,*21
$D,0878.42,7.8,100,11.1,0.0,000,47.0,2325,-0.1,-37,-0,*70
$D,0878.46,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*B1
$D,0878.60,7.7,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*F1
$D,0878.70,7.7,100,11.1,0.0,000,47.0,2325,-0.1, ,-0,*F5
$D,0878.79,7.7,100,11.1,0.0,000,47.0,2325,-0.1,-37,-0,*CB
$D,0878.87,7.7,100,11.1,0.0,000,47.0,2325,-0.1,-37,-0,*8F
$D,0878.96,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*46
$D,0879.00,7.8,100,11.1,0.0,000,47.0,2325,-0.1,-37,-0,*4C
$D,0879.19,7.8,100,11.1,0.0,000,47.0,2325,-0.1,-37,-0,*84
$D,0879.27,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*1A
$D,0879.41,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*0C
$D,0879.50,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*D5
$D,0879.59,7.7,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*71
$D,0879.62,7.7,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*39
$D,0879.71,7.7,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*E3
$D,0879.86,7.7,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*EA
$D,0879.95,7.7,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*75
$D,0879.99,7.7,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*57
$D,0880.13,7.7,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*F8
$D,0880.16,7.7,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*4D
$D,0880.31,7.7,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*2E
$D,0880.35,7.7,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*E2
$D,0880.49,7.7,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*82
$D,0880.53,7.7,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*34
$D,0880.61,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*0D
$D,0880.76,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*A4
$D,0880.85,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*09
$D,0880.94,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*1C
$D,0881.03,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*FE
$D,0881.07,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*C5
$D,0881.21,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*0E
$D,0881.24,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*FD
$D,0881.33,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*C3
$D,0881.48,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*70
$D,0881.65,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*CF
$D,0881.69,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*89
$D,0881.78,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*4D
$D,0881.93,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*B0
$D,0882.02,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*83
$D,0882.05,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*3D
$D,0882.19,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*23
$D,0882.23,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*A5
$D,0882.32,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*83
$D,0882.51,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*6C
$D,0882.59,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*DD
$D,0882.68,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,-0,*66
$D,0882.77,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,0.0,*A7
$D,0882.86,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,0.0,*2F
$D,0882.94,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,0.0,*33
$D,0883.04,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,0.0,*8B
$D,0883.13,7.8,100,11.1,0.0,000,47.0,2325,0.1,-37,0.0,*AC
$D,0883.22,7.8,100,11.1,0.0,000,47.0,2325,0.1,-37,0.0,*15
$D,0883.31,7.8,100,11.1,0.0,000,47.0,2325,0.1,-37,0.0,*59
$D,0883.45,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,0.0,*8E
$D,0883.55,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37, ,*3C
$D,0883.58,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37, ,*8F
$D,0883.67,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37, ,*C1
$D,0883.76,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37, ,*69
$D,0883.85,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37, ,*D1
$D,0883.99,7.7,100,11.1,0.0,000,47.0,2325,0.0,-37, ,*BC
$D,0884.03,7.7,100,11.1,0.0,000,47.0,2325,0.0,-37, ,*02
$D,0884.18,7.7,100,11.1,0.0,000,47.0,2325,0.0,-37, ,*44
$D,0884.26,7.8,100,11.1,0.0,000,47.0,2325,-0.1,-37,0.0,*22
$D,0884.30,7.8,100,11.1,0.0,000,47.0,2325,-0.1,-37,0.0,*7C
$D,0884.44,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,0.0,*D1
$D,0884.53,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,0.0,*5A
$D,0884.63,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,0.0,*74
$D,0884.66,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,0.0,*CA
$D,0884.80,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,0.0,*AE
$D,0884.84,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,0.0,*67
$D,0885.02,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,0.0,*AD
$D,0885.10,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,0.0,*F7
$D,0885.20,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,0.0,*47
$D,0885.29,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*71
$D,0885.38,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*A0
$D,0885.47,7.8,100,11.1,0.0,000,47.0,2325,0.0,-37,0.0,*24
$D,0885.61,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*37
$D,0885.64,7.8,100,11.1,0.0,000,46.0,2325,0.1,-37,0.0,*FF
$D,0885.74,7.8,100,11.1,0.0,000,46.0,2325,0.1,-37,0.0,*A4
$D,0885.83,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*2D
$D,0885.92,7.8,100,11.1,0.0,000,46.0,2325,0.1,-37,0.0,*33
$D,0886.01,7.8,100,11.1,0.0,000,46.0,2325,0.1,-37,0.0,*8D
$D,0886.09,7.8,100,11.1,0.0,000,46.0,2325,0.1,-37,0.0,*A1
$D,0886.18,7.8,100,11.1,0.0,000,46.0,2325,0.1,-37,0.0,*6D
$D,0886.33,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*F2
$D,0886.37,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*B5
$D,0886.46,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*63
$D,0886.55,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*40
$D,0886.79,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*9A
$D,0886.82,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*2F
$D,0887.05,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*EA
$D,0887.14,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*33
$D,0887.23,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*6A
$D,0887.26,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*EB
$D,0887.41,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*E0
$D,0887.45,7.7,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*48
$D,0887.59,7.7,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*6B
$D,0887.68,7.7,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*D4
$D,0887.77,7.7,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*14
$D,0887.87,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*1F
$D,0887.96,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*87
$D,0887.99,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*D6
$D,0888.13,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*02
$D,0888.22,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*A1
$D,0888.31,7.8,100,11.1,0.0,000,46.0,2325,0.0, ,0.0,*5C
$D,0888.35,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*43
$D,0888.45,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*73
$D,0888.59,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*AA
$D,0888.72,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*47
$D,0888.85,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*F7
$D,0888.95,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*EC
$D,0889.04,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*00
$D,0889.08,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*50
$D,0889.31,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*E6
$D,0889.34,7.8,100,11.1,0.0,000,46.0,2325,0.0, ,0.0,*97
$D,0889.49,7.8,100,11.1,0.0,000,46.0,2325,0.0, ,0.0,*A0
$D,0889.58,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*CD
$D,0889.62,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*6F
$D,0889.71,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*55
$D,0889.79,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*FF
$D,0889.93,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*90
$D,0890.03,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*03
$D,0890.12,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*48
$D,0890.16,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*80
$D,0890.30,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*09
$D,0890.33,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*59
$D,0890.42,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*88
$D,0890.51,7.8,100,11.1,0.0,000,46.0,2325,-0.1,-37,0.0,*F2
$D,0890.61,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*36
$D,0890.75,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*08
$D,0890.84,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*CA
$D,0890.93,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37, ,*D9
$D,0890.96,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*70
$D,0891.05,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*A1
$D,0891.15,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*90
$D,0891.24,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*13
$D,0891.38,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*52
$D,0891.41,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*BF
$D,0891.55,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*E2
$D,0891.65,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*5F
$D,0891.74,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*86
$D,0891.83,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*A1
$D,0891.86,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*23
$D,0892.00,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*4A
$D,0892.09,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*E1
$D,0892.28,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*3A
$D,0892.31,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*E7
$D,0892.40,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*B1
$D,0892.49,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*70
$D,0892.58,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*04
$D,0892.73,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*CE
$D,0892.82,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*88
$D,0892.85,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*32
$D,0892.94,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*AB
$D,0893.03,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*E0
$D,0893.16,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*50
$D,0893.20,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*56
$D,0893.35,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*A3
$D,0893.44,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*91
$D,0893.48,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*29
$D,0893.56,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*19
$D,0893.70,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*BB
$D,0893.89,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*25
$D,0893.92,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*B0
$D,0894.06,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*BF
$D,0894.15,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*07
$D,0894.24,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*BC
$D,0894.27,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*D8
$D,0894.37,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*75
$D,0894.51,7.8,100,11.1,0.0,000,46.0,2325,0.0,-37,0.0,*7E
