v1,v_1,t_1,points,v_2,h_1
4341,20.304366013019028,39.09090909090909,0.6274459774510888,29.85388892131764,155.96135274647224
4342,20.52305091969535,39.09090909090909,0.6303186004503626,29.817779630238032,155.05025637852057
4343,20.741735826371674,39.09090909090909,0.6330575422548219,29.7750215272572,154.04605834976198
4344,20.960420733047997,39.09090909090909,0.6357443134707228,29.72970708075565,153.00346681885313
4345,21.179105639724323,39.09090909090909,0.6383785738562312,29.68182220090505,151.9224829599484
4346,21.397790546400646,39.09090909090909,0.6409602679391063,29.631367142060338,150.80310794125543
4347,21.61647545307697,39.09090909090909,0.6434789882447811,29.577824564445876,149.63975642932107
4348,21.835160359753292,39.09090909090909,0.6458345114172859,29.516185489313923,148.38994604029145
4349,22.053845266429615,39.09090909090909,0.6481251747173041,29.451377756178903,147.10068965854117
4350,22.272530173105938,39.09090909090909,0.6503570773676135,29.383711287071982,145.771988354028
4351,22.491215079782265,39.09090909090909,0.6525297053707552,29.313163332353003,144.40384318995612
4352,22.709899986458588,39.09090909090909,0.6546425230378834,29.239710031847014,142.9962552227444
4353,22.92858489313491,39.09090909090909,0.6565917158443171,29.15818994578988,141.484909692178
4354,23.147269799811234,39.09090909090909,0.6584649289018377,29.07297186192103,139.92527488890636
